"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Ukrainian>";"<Polish>";"<Portuguese>";"<Turkish>";"<Czech>";"<Greek>";"<Indonesian>";"<Thai>";"<Korean>";"<Chinese>";"<Japanese>";"<TChinese>";"<Comments>";"<max_chars>"
"loading/tip9";"Don’t forget to allocate experience points after battle to improve your vehicles and crew.";"Après la bataille, n'oubliez pas d'attribuer des points d'expérience pour améliorer vos véhicules et leur équipage.";"Non ti scordare di distribuire i punti esperienza per migliorare i tuoi mezzi ed i loro equipaggi dopo la battaglia.";"Vergiss nicht, nach der Schlacht Erfahrungspunkte zu verteilen, um Deine Fahrzeuge und deren Mannschaft zu verbessern.";"No olvides asignar puntos de experiencia después de la batalla para mejorar tus vehículos y tripulación.";"После боя не забудьте распределить очки опыта для улучшения своей техники и её экипажа.";"Після битви не забудьте розподілити очки досвіду, щоб удосконалити техніку та її екіпаж.";"Po bitwie nie zapomnij przydzielić punktów doświadczenia, aby ulepszyć swoje maszyny i ich załogę.";"Não se esqueça de atribuir pontos de experiência depois da batalha para melhorar os seus veículos e tripulações.";"Savaştan sonra deneyim puanlarını kullanmayı, aracınızı ve mürettebatınızı geliştirmeyi unutmayın.";"Po bitvě nezapomeň rozdělit body zkušeností na vylepšení bojové techniky a jejich osádky.";"Μην ξεχάσετε να χρησιμοποιήσετε πόντους εμπειρίας μετά τη μάχη, για να βελτιώσετε τα οχήματα και το πλήρωμά σας.";"Ingat, alokasikan poin EXP setelah pertempuran untuk meningkatkan kendaraan dan kru milikmu.";"อย่าลืมแจกจ่ายค่าประสบการณ์หลังจากการต่อสู้เพื่อปรับปรุงพาหนะและกำลังพลของคุณ";"전투 후, 장비와 승무원에게 경험치를 할당하는 것을 잊지 마시기 바랍니다.";"战\t斗\t结\t束\t后，\t别\t忘\t了\t为\t载\t具\t与\t成\t员\t组\t分\t配\t经\t验\t点\t数。";"バトル\t終了後は\t経験値\tポイントを\t振り\t分けて、\t車両と\tクルーを\tレベルアップさせることをお\t忘れなく。";"戰\t鬥\t結\t束\t後，\t別\t忘\t了\t為\t載\t具\t與\t成\t員\t組\t分\t配\t經\t驗\t點\t數。";;
"loading/tip10";"Through the minimap you can send a radio message to a team with a mark on the map.";"Vous pouvez envoyer un message radio à l'équipe avec un marqueur sur la carte via la mini-carte.";"Con la minimappa puoi mandare dei messaggi radio alla squadra usando dei marcatori.";"Über die Minimap kannst du einen Funkspruch an ein Team mit einer Markierung auf der Karte senden.";"Puedes enviar un mensaje de radio a tu equipo a través del minimapa con una marca en el mapa.";"Через миникарту можно отправить радиосообщение команде с меткой на карте.";"Через мінікарту ви можете надіслати радіоповідомлення команді з позначкою на мапі.";"Za pomocą minimapy można wysłać wiadomość radiową do drużyny ze znacznikiem na mapie.";"Pode enviar uma mensagem de rádio para uma equipa com um marcador no mapa através do minimapa.";"Mini harita üzerinden hir noktayı işaretleyerek takıma telsiz mesajı gönderebilirsiniz.";"Přes minimapu se dá týmu poslat zpráva s označením místa na mapě.";"Μέσω του minimap μπορείτε να στείλετε ένα μήνυμα ασυρμάτου σε μια ομάδα με ένα σημάδι στο χάρτη.";"Melalui peta mini, kamu bisa mengirimkan pesan radio kepada tim yang ditandai di peta.";"คุณสามารถส่งข้อความวิทยุให้กับทีมด้วยเครื่องหมายบนแผนที่ผ่านมินิแมพ";"미니맵을 통해 팀원에게 지도 상 위치가 담긴 라디오 메시지를 보낼 수 있습니다.";"可\t通\t过\t小\t地\t图\t向\t友\t军\t发\t送\t无\t线\t电\t消\t息，\t提\t示\t队\t友\t注\t意\t地\t图\t对\t应\t区\t块。";"ミニマップを\t通して、\tマップ\t上の\tマークの\t付いた\tチームに\t無線\tメッセージを\t送ることができます。";"你\t可\t透\t過\t小\t地\t圖\t傳\t送\t無\t線\t電\t訊\t息\t給\t小\t組，\t並\t在\t地\t圖\t上\t做\t出\t標\t記。";;
"loading/tip11";"You can abandon vehicle during battle through menu in the upper left corner of the screen";"Vous pouvez abandonner le véhicule pendant la bataille via le menu dans le coin supérieur gauche de l'écran";"Puoi abbandonare il mezzo durante la battaglia tramite il menu in alto a sinistra dello schermo";"Du kannst dein Fahrzeug während des Kampfes über das Menü in der oberen linken Ecke des Bildschirms verlassen";"Puedes abandonar el vehículo durante la batalla a través del menú de la esquina superior izquierda de la pantalla";"Покинуть технику во время боя можно из меню в верхнем левом углу экрана";"Ви можете покинути техніку під час битви за допомогою меню у верхньому лівому куті екрана";"Możesz opuścić maszynę podczas bitwy poprzez menu w lewym górnym rogu ekranu";"Pode abandonar o veículo durante a batalha via menu no canto superior esquerdo da tela";"Ekranın sol üst köşesindeki menü aracılığıyla savaş sırasında aracı terk edebilirsiniz";"Vozidlo můžeš během bitvy opustit prostřednictvím nabídky v levém horním rohu obrazovky";"Μπορείτε να εγκαταλείψτε το όχημα κατά τη διάρκεια της μάχης μέσω του μενού στην πάνω αριστερή γωνία της οθόνης";"Kamu bisa meninggalkan kendaraan selama pertempuran melalui menu di sudut kiri atas layar";"คุณสามารถทิ้งพาหนะระหว่างการต่อสู้ได้ผ่านเมนูมุมซ้ายบนของหน้าจอ";"화면의 좌측 상단에 위치한 메뉴를 통해 전투 도중 장비를 버릴 수 있습니다.";"身\t陷\t重\t围？\t点\t击\t屏\t幕\t左\t上\t角\t菜\t单\t可\t主\t动\t放\t弃\t载\t具，\t来\t日\t再\t战！";"画面左上の\tメニューから、\t戦闘中に\t機体を\t乗り\t捨てることができる";"你\t可\t以\t透\t過\t畫\t面\t左\t上\t角\t的\t選\t單\t在\t戰\t鬥\t中\t放\t棄\t載\t具";;
"loading/tank/newbie/tip4";"The armour of tanks and SPG’s is strongest at the front, the side and rear armour is much easier to penetrate.";"Les chars et les canons auto-moteurs sont souvent plus difficiles à endommager lorsqu'ils sont engagés de face ou lorsque l'on tire dans leur tourelle, le blindage sur les flancs et l'arrière est plus facile à percer.";"La corazza dei carri e dei semoventi è più resistente sul frontale, i lati e le piastre posteriori sono molto più facili da penetrare. ";"Die Wannen- und Turmfront von Panzern und Jagdpanzern ist in der Regel am schwersten gepanzert. Die Seiten- und Heckpanzerung lässt sich meist deutlich einfacher durchschlagen.";"El blindaje de los tanques y los SPG es más fuerte en la parte delantera, el blindaje lateral y trasero es mucho más fácil de penetrar. ";"Танки и САУ обычно труднее всего поражаются в лобовую часть корпуса и башни, бортовая и кормовая броня пробиваются легче.";"Танки і САУ зазвичай найважче вражаються в лобову частину корпусу та башти, бортова й кормова броня пробиваються легше.";"Czołgi i działa samobieżne ciężko zniszczyć od frontu – pancerz boczny i tylny jest łatwiejszy do przebicia. ";"A blindagem dos tanques e OAP é mais resistente na frente, de lado a blindagem é muito mais fácil de penetrar.";"Tankları ve KMS'leri gövdenin ön tarafı ve taretten delmek genellikle zordur, yan ve arka zırhlar genelde daha kolay delinir. ";"Přední pancíř věže či korby tanku je obvykle těžké prostřelit, zkus se k nepříteli dostat z boku nebo zezadu.";"Η θωράκιση των τανκς και των SPG είναι ισχυρότερη στο μπροστινό μέρος, ενώ η πλευρική και οπίσθια θωράκιση είναι πολύ πιο εύκολο να διαπεραστεί. ";"Armor paling kuat dari tank dan SPG berada di bagian depan, sedangkan armor bagian samping dan belakang lebih mudah ditembus. ";"เกราะของรถถังและปืนใหญ่อัตตาจรมีความแข็งแกร่งที่สุดด้านหน้า เกราะข้างและเกราะหลังจะถูกเจาะทะลุได้ง่ายกว่า ";"전차와 자주포는 보통 차체나 포탑의 앞쪽을 관통하기 어렵고, 옆이나 뒤쪽의 장갑은 비교적 관통하기 쉽습니다.";"坦\t克\t和\t坦\t克\t歼\t击\t车\t往\t往\t具\t备\t厚\t实\t的\t正\t面\t装\t甲\t防\t护。\t与\t其\t硬\t碰\t硬，\t不\t如\t从\t侧\t后\t方\t攻\t击\t其\t软\t肋。";"戦車や\t自走砲の\t装甲は\t前面が\t最も\t強く、\t側面や\t背面の\t装甲はより\t貫通しやすい。";"戰\t車\t和\t自\t走\t炮\t往\t往\t具\t備\t著\t較\t厚\t的\t正\t面\t裝\t甲\t防\t護。\t難\t以\t從\t正\t面\t打\t穿，\t從\t側\t後\t方\t攻\t擊\t較\t為\t容\t易\t打\t穿。";;
"loading/tank/newbie/tip14";"To determine a vehicle’s weak points, use the armour penetration indicator.";"Pour déterminer les points faibles d'un char, utilisez l'indicateur de pénétration.";"Per determinare i punti deboli di un veicolo utilizza l'indicatore di penetrazione.";"Nutze die Fahrzeuganalyse, um dir die Schwachstellen von Panzern und Fahrzeugen anzuschauen.";"Para determinar los puntos débiles de un vehículo, utiliza el indicador de penetración de blindaje.";"Для определения ослабленных мест танка используйте индикатор бронепробития.";"Для визначення слабких місць техніки використовуйте індикатор бронепробиття.";"Aby zidentyfikować słabe punkty czołgu, użyj wskaźnika penetracji pancerza.";"Para determinar os pontos fracos de um veículo, use o indicador de penetração de blindagem.";"Bir aracın zayıf noktasını tespit etmek için zırh delme imlecini kullanın.";"Pancéřování tanku a jeho slabá místa můžeš zjistit pomocí indikátoru proražení pancíře.";"Για να εντοπίσετε τα αδύναμα σημεία ενός οχήματος, χρησιμοποιήστε την ένδειξη διείσδυσης θωράκισης.";"Gunakan indikator penetrasi armor untuk menentukan titik lemah kendaraan.";"พิจารณาจุดอ่อนของพาหนะโดยใช้ตัวระบุการเจาะเกราะ";"전차의 약점을 알아보고 싶다면 방호력 표시 모드를 사용하세요.";"可\t以\t用\t准\t星\t上\t的\t穿\t透\t提\t示\t寻\t找\t目\t标\t的\t防\t护\t弱\t点。";"乗り\t物の\t弱点を\t見極めるには、\t装甲貫通\tインジケーターを\t活用しよう。";"可\t以\t用\t準\t星\t上\t的\t裝\t甲\t穿\t透\t提\t示\t尋\t找\t目\t標\t的\t防\t護\t弱\t點。";;
"loading/tank/newbie/tip22";"Before using an aircraft in tank battles, make sure to leave your tank in cover so it won't be destroyed while you are in the sky.";"Avant d'utiliser un avion en bataille arcade de chars, assurez-vous que votre char est à l'abri et qu'il ne sera pas détruit pendant que vous êtes en l'air.";"Prima di usare un aereo in una battaglia terrestre, sii sicuro di lasciare il tuo carro in copertura in modo da non essere distrutto mentre sei in volo.";"Bevor Du ein Flugzeug in Arcade-Panzerschlachten einsetzt, stell sicher, dass Dein Panzer in Deckung ist und nicht zerstört wird, während Du am Himmel bist.";"Antes de utilizar un avión en batallas de tanques, asegúrate de dejar tu tanque a cubierto para que no sea destruido mientras estás volando.";"Прежде чем использовать самолёт в танковых боях, убедитесь, что ваш танк находится в укрытии и не будет уничтожен, пока вы в небе.";"Перш ніж використовувати авіацію в танкових боях, переконайтеся, що ваш танк перебуває в укритті і не буде знищений, поки ви в небі.";"Zanim skorzystasz z samolotu w bitwie pancernej upewnij się, że twój pojazd znajduje się w bezpiecznym miejscu i nie zostanie zniszczony podczas gdy będziesz w powietrzu.";"Antes de usar uma aeronave numa batalha de tanques, certifique-se que o seu tanque está protegido para que não seja abatido enquanto voa.";"Tank muharebelerinde uçak kullanmadan önce tankınızın korunduğundan ve siz havadayken yok edilmeyeceğinden emin olun.";"Před použitím letadla v tankových bitvách se ujisti, že je tvůj tank pod krytím a nebude zničen, když budeš na obloze.";"Πριν χρησιμοποιήσετε ένα αεροσκάφος σε μάχες με τανκς, φροντίστε να αφήσετε το τανκς σας κρυμμένο, ώστε να μην καταστραφεί ενώ βρίσκεστε στον ουρανό.";"Sebelum menggunakan pesawat dalam pertempuran tank, pastikan kamu meninggalkan tank milikmu di tempat yang aman agar tidak hancur saat kamu berada di udara.";"ก่อนจะใช้อากาศยานในการต่อสู้รถถัง อย่าลืมจอดรถถังในที่กำบังเพื่อไม่ให้ถูกทำลายขณะที่คุณกำลังบิน";"아케이드 전차전에서 항공기를 쓰기 전에는, 본인이 항공기를 탑승 중일 때 탑승 중이었던 지상 장비가 파괴되지 않도록 잘 엄폐하는 것을 잊지 마세요.";"在\t陆\t战\t模\t式\t下，\t驾\t驶\t飞\t机\t前\t一\t定\t要\t把\t自\t己\t的\t地\t面\t载\t具\t藏\t好！";"戦車戦で\t航空機を\t使用する\t時は、\t必ず\t事前に\t戦車を\t安全な\t場所に\t隠し、\t空を\t飛んでいる\t間に\t破壊されないようにしよう。";"在\t地\t面\t戰\t斗\t中\t呼\t叫\t空\t襲\t前\t一\t定\t要\t把\t自\t己\t的\t地\t面\t載\t具\t藏\t好！";;
"loading/tank/newbie/tip23";"Firing while stationary is more accurate than firing on the move.";"Le tir en mouvement est moins précis que depuis une position stationnaire.";"Sparando in una posizione stazionaria si è più precisi che in movimento.";"Das Schießen aus der Bewegung heraus ist weniger genau als aus einer festen Position.";"Disparar parado es más preciso que disparar en movimiento.";"Стрельба на ходу менее точна, чем из неподвижного положения.";"Стрільба з місця більш точна, ніж стрільба під час руху.";"Strzelanie stojąc w miejscu jest dokładniejsze niż podczas poruszania się.";"Disparar em estado estacionário é mais exato do que disparar em movimento.";"Hareket halinde ateş etmek, durarak ateş etmeye göre daha düşük isabete sahiptir.";"Střelba za jízdy je méně přesná než ze stacionární pozice.";"Το να ανοίγετε πυρ ενώ είστε ακίνητοι έχει μεγαλύτερη ακρίβεια στόχου απ' ότι όταν είστε εν κινήσει.";"Menembak saat diam akan lebih akurat daripada menembak saat bergerak.";"การยิงขณะอยู่กับที่จะแม่นยำกว่าการยิงพร้อมเคลื่อนที่";"움직이고 있을 경우, 정지해 있을 때 보다 명중률이 떨어집니다.";"相\t较\t停\t车\t射\t击，\t移\t动\t中\t开\t火\t更\t容\t易\t错\t失\t目\t标。";"静止状態からの\t射撃に\t比べ、\t移動しながらの\t射撃は\t精度が\t劣る。";"移\t動\t中\t開\t火\t相\t較\t停\t車\t射\t擊\t的\t更\t容\t易\t錯\t失\t目\t標。";;
"loading/tank/newbie/tip24";"The goal of tank battles is to capture points to drain the other team’s tickets, but you can also win by destroying all enemy vehicles.";"Dans les batailles de chars, le but des missions est de capturer des points, mais vous pouvez gagner en détruisant tous les chars ennemis.";"L'obbiettivo nelle battaglie tra carri è di catturare le zone per prosciugare i punti della squadra nemica, ma puoi vincere anche distruggendo tutti i mezzi nemici. ";"In Panzerschlachten besteht das Ziel der Missionen darin, Punkte zu sammeln, aber Du kannst auch gewinnen, indem Du alle feindlichen Panzer zerstörst.";"El objetivo de las batallas de tanques es capturar puntos para agotar los tickets del otro equipo, pero también puedes ganar destruyendo todos los vehículos enemigos. ";"В танковых боях цель миссий - захват точек, но можно победить и уничтожив все танки противника.";"Ціль танкового бою — захоплення точок, щоби забрати в команди супротивника очки, але ви також можете виграти, знищивши всю ворожу техніку.";"W bitwach pancernych celem misji jest zdobycie punktów, ale można wygrać, niszcząc wszystkie czołgi wroga. ";"O objetivo das batalhas de tanques é capturar pontos para reduzir os pontos da equipe adversária, mas também pode ganhar destruindo todos os veículos inimigos.";"Tank savaşlarında ki görevlerin amacı bölgeleri ele geçirmektir, ancak bütün düşman tankları imha ederek de kazanabilirsiniz. ";"V tankových bitvách je cílem misí získat body, ale můžeš vyhrát i zničením všech nepřátelských vozidel.";"Στις μάχες με τανκς ο στόχος είναι να καταλάβετε σημεία για να εξαντλήσετε τα εισιτήρια της άλλης ομάδας, αλλά μπορείτε να κερδίσετε και καταστρέφοντας όλα τα εχθρικά οχήματα. ";"Tujuan dari pertempuran tank adalah untuk merebut titik dan menguras tiket tim lain, tetapi kamu juga bisa menang dengan menghancurkan semua kendaraan musuh. ";"เป้าหมายของศึกรถถังคือการยึดพื้นที่เพื่อลดจำนวนตั๋วของทีมตรงข้าม แต่คุณสามารถชนะโดยการทำลายพาหนะข้าศึกทั้งหมดได้เช่นกัน ";"전차전의 임무 목표는 지역을 점령하는 것이지만 적의 모든 장비를 격파하는 것으로도 승리할 수 있습니다. ";"地\t面\t战\t斗\t的\t主\t要\t任\t务\t目\t标\t是\t夺\t取\t多\t数\t战\t区，\t不\t过\t将\t敌\t方\t单\t位\t消\t灭\t干\t净\t也\t能\t够\t获\t得\t胜\t利。";"戦車戦の\t目的は、\t地点を\t占領して\t相手\tチームの\tチケットを\t消耗させることだが、\t敵の\t車両をすべて\t破壊することでも\t勝利できる。";"地\t面\t戰\t鬥\t的\t主\t要\t任\t務\t目\t標\t是\t奪\t取\t多\t數\t戰\t區，\t不\t過\t將\t敵\t方\t單\t位\t消\t滅\t殆\t盡\t也\t能\t夠\t獲\t得\t勝\t利。";;
"loading/tank/tip20";"You can change tank movement controls in the options menu.";"Dans les paramètres, vous pouvez modifier les commandes de mouvement des chars.";"Puoi cambiare i controlli dei movimenti del carro nel menu delle opzioni.";"In den Einstellungen kannst Du die Panzer-Bewegungssteuerung anpassen.";"Puedes cambiar los controles de movimiento del tanque en el menú de opciones.";"В настройках можно изменить вид управления движением танка.";"Ви можете змінити кнопки керування танком у меню налаштувань.";"W ustawieniach można zmienić sterowanie ruchem czołgu.";"Pode mudar os controlos de movimento do tanque no menu de opções.";"Ayarlar'dan tankınızın hareket kontrollerini değiştirebilirsiniz.";"V nastavení lze změnit ovládání pohybu tanku.";"Μπορείτε να αλλάξετε τα στοιχεία ελέγχου κίνησης του τανκ από το μενού Επιλογές.";"Kamu bisa mengganti kontrol gerakan tank di menu opsi.";"คุณสามารถเปลี่ยนวิธีควบคุมการเคลื่อนที่รถถังได้ที่เมนูตัวเลือก";"설정 메뉴에서 전차 조작 모드를 바꿀 수 있습니다.";"可\t在\t设\t置\t选\t项\t中\t变\t更\t坦\t克\t移\t动\t操\t控\t方\t式。";"オプションメニューから、\t戦車の\t操作方法を\t変更することができる。";"可\t在\t設\t置\t選\t項\t中\t變\t更\t戰\t車\t的\t移\t動\t方\t式。";;
"loading/tank/tip21";"Backups allow you to drive the same vehicle twice in one battle.";"Les sauvegardes vous permettent de conduire le même véhicule deux fois en une seule bataille.";"I backup ti permettono di riusare lo stesso mezzo due volte in una battaglia.";"Durch Backups kannst Du dasselbe Fahrzeug zweimal in einer Schlacht fahren.";"Los respaldos te permiten conducir el mismo vehículo dos veces en una batalla.";"Дублёр позволяет выехать на технике дважды за один бой.";"Завдяки дублерам ви зможете скористатися однією технікою двічі за битву.";"Zapasowe użycia pozwalają prowadzić ten sam pojazd dwa razy w jednej bitwie.";"Os Backups permitem jogar com o mesmo veículo duas vezes numa batalha.";"Yedekler size aynı aracı bir savaşta iki defa kullanma hakkı verir.";"Zálohy umožňují nasadit stejný stroj dvakrát v jedné bitvě.";"Οι ενισχύσεις σάς επιτρέπουν να οδηγήσετε το ίδιο όχημα δύο φορές σε μια μάχη.";"Cadangan memungkinkanmu untuk mengendarai kendaraan yang sama sebanyak dua kali dalam satu pertempuran.";"กำลังเสริมทำให้คุณสามารถขับพาหนะแบบเดียวกันได้สองครั้งในหนึ่งการต่อสู้";"예비 장비를 사용할 경우 한 전투에서 같은 장비를 2번까지 탈 수 있습니다.";"通\t用\t备\t用\t载\t具\t允\t许\t你\t在\t单\t场\t战\t斗\t中\t使\t用\t同\t一\t载\t具\t出\t击\t两\t次。";"バックアップを\t使えば、\t1度の\t戦闘で\t同じ\t車両を\t2回運転することができる。";"通\t用\t備\t用\t載\t具\t允\t許\t你\t在\t單\t場\t戰\t鬥\t中\t使\t用\t同\t一\t載\t具\t出\t擊\t兩\t次。";;
"loading/tank/tip22";"The free camera button allows you to look around without moving the gun - useful for SPGs and vehicles with slow turning turrets.";"Le bouton de caméra libre vous permet de regarder autour de vous sans tourner la tourelle – utile pour les véhicules lourds.";"Il tasto della telecamera libera ti permette di guardarti intorno senza muovere il cannone - utile per i semoventi ed i mezzi con torrette a brandeggio lento.";"Die „Freie Ansicht“-Schaltfläche ermöglicht es Dir, Dich umzusehen, ohne den Turm zu drehen – das ist nützlich bei Selbstfahrlafetten und Fahrzeugen mit langsam drehenden Türmen.";"El botón de cámara libre te permite mirar a tu alrededor sin mover el cañón - útil para los SPG y los vehículos con torretas de giro lento.";"Кнопка свободной камеры позволяет осмотреться не поворачивая башню - полезно для тяжёлых машин.";"Кнопка вільної камери дає змогу озирнутися, не зміщаючи гармату — зручна функція для САУ та іншої техніки з повільним поворотом башти.";"Przycisk swobodnej kamery umożliwia rozglądanie się bez obracania wieży - przydatne w przypadku dział samobieżnych i pojazdów z wolnym obrotem wieży.";"O botão de câmara livre permite olhar em redor sem virar a arma - útil para OAP e veículos com torres lentas.";"Serbest kamera tuşu ile tareti döndürmeden etrafa bakabilirsiniz, bu KMS'ler ve tareti ağır dönen araçlar için oldukça kullanışlıdır.";"Tlačítko volné kamery umožňuje rozhlížet se, aniž by bylo nutné otáčet věží - užitečné u těžkých vozidel.";"Το κουμπί ελεύθερης κάμερας σάς επιτρέπει να κοιτάτε τριγύρω σας χωρίς να μετακινείτε το όπλο - χρήσιμο για SPG και οχήματα με πυργίσκους αργής περιστροφής.";"Tombol kamera bebas memungkinkanmu untuk melihat sekeliling tanpa menggerakkan senapan - berguna untuk SPG dan kendaraan dengan turret yang berputar lambat.";"ปุ่มกล้องอิสระทำให้คุณสามารถมองดูรอบๆ ได้โดยไม่ต้องขยับปืน - ใช้ได้ดีสำหรับปืนใหญ่อัตตาจรและพาหนะที่ป้อมปืนหันได้ช้า";"자유 시점 카메라 버튼을 사용하면 포탑을 선회하지 않고도 주변을 둘러볼 수 있습니다. 이 기능은 포탑 선회 속도가 느린 장비나 자주포에 특히 유용한 기능이기도 합니다.";"按\t下\t自\t由\t视\t角\t按\t键\t可\t以\t在\t不\t改\t变\t炮\t塔\t指\t向\t的\t同\t时\t观\t察\t四\t周\t环\t境 - 对\t重\t型\t载\t具\t而\t言\t尤\t为\t有\t用。";"フリーカメラボタンを\t使えば、\t砲を\t移動させることなく\t周囲を\t見渡すことができる。\t自走砲や\t砲塔の\t移動が\t遅い\t車両に\t便利。";"按\t下\t自\t由\t視\t角\t按\t鍵\t可\t以\t在\t不\t改\t變\t炮\t塔\t指\t向\t的\t同\t時\t觀\t察\t四\t周\t環\t境 - 對\t重\t型\t載\t具\t而\t言\t尤\t為\t有\t用。";;
"loading/tank/tip23";"Pay close attention to the minimap, it contains a lot of useful tactical information.";"Faites attention à la mini-carte, elle contient de nombreuses informations tactiques utiles.";"Presta attenzione alla minimappa, contiene tante informazioni tattiche utili.";"Achte auf die Minikarte, sie enthält viele nützliche taktische Informationen.";"Presta atención al minimapa, contiene mucha información táctica útil.";"Обращайте внимание на миникарту, там много полезной тактической информации.";"Уважно слідкуйте за мінікартою — на ній міститься багато корисної тактичної інформації.";"Zwróć uwagę na minimapę, zawiera wiele przydatnych informacji taktycznych.";"Preste atenção ao minimapa, ele contém muitas informações táticas úteis.";"Mini haritaya dikkat edin, değerli taktik bilgiler içerir.";"Věnuj pozornost minimapě, je na ní spousta užitečných taktických informací.";"Δώστε μεγάλη προσοχή στο minimap, περιέχει πολλές χρήσιμες πληροφορίες τακτικής.";"Perhatikan peta mini dengan cermat. Peta mini berisi banyak informasi taktis yang berguna.";"สังเกตมินิแมพให้ดี เพราะมีข้อมูลกลยุทธ์ที่เป็นประโยชน์จำนวนมาก";"미니맵에는 유용한 정보가 많이 표시되니, 자주 확인하시는 것을 권장합니다.";"时\t刻\t留\t心\t小\t地\t图，\t上\t面\t会\t显\t示\t不\t少\t有\t用\t的\t信\t息。";"ミニマップに\t注目しよう。\t役立つ\t戦術情報の\t数々を\t確認することができる。";"時\t刻\t留\t心\t小\t地\t圖，\t上\t面\t會\t顯\t示\t不\t少\t有\t用\t的\t資\t訊。";;
"loading/tank/tip24";"High-explosive shells are very effective against lightly armoured tanks and open-topped vehicles.";"Les obus hautement explosifs sont très efficaces contre les véhicules légèrement blindés et les véhicules à cabine ouverte.";"I colpi ad alto esplosivo sono molto efficaci contro i mezzi leggeri e quelli con cabina aperta.";"Hochexplosive Geschosse sind sehr wirksam gegen leicht gepanzerte Fahrzeuge und oben offene Fahrzeuge.";"Los proyectiles de alto explosivo son muy eficaces contra tanques ligeramente blindados y vehículos abiertos.";"Фугасные снаряды очень эффективны против легкобронированной техники и машин с открытой рубкой.";"Фугасні снаряди вкрай ефективні проти легкоброньованих танків і техніки з відкритим верхом.";"Pociski odłamkowo-burzące są bardzo skuteczne przeciwko lekko opancerzonym pojazdom i pojazdom z otwartym dachem.";"Os projéteis de alto explosivo são muito eficazes contra veículos com pouca blindagem e de caixa aberta.";"Yüksek patlayıcı mermiler hafif zırhlı ve açık üslü araçlara karşı çok etkilidir.";"Tříštivo-trhavá munice je velmi účinná proti lehce obrněným vozidlům a vozidlům s otevřenou kabinou.";"Τα βλήματα υψηλής εκρηκτικότητας είναι πολύ αποτελεσματικά εναντίον ελαφρά θωρακισμένων τανκς και οχημάτων με ανοιχτή οροφή.";"Selongsong berdaya ledak tinggi sangat efektif terhadap tank lapis baja ringan dan kendaraan beratap terbuka.";"ลูกปืนหัวรบระเบิดแรงสูงมีประสิทธิภาพยอดเยี่ยมต่อรถถังหุ้มเกราะเบาและพาหนะที่ไม่ปกคลุมด้านบน";"고폭탄은 경형 장비와 오픈탑 장비를 상대하는 데 효과적입니다.";"高\t爆\t榴\t弹\t对\t轻\t装\t甲\t载\t具\t与\t敞\t篷\t载\t具\t的\t毁\t伤\t效\t果\t绝\t佳。";"HE\t弾は、\t軽装甲戦車や\t屋根のない\t車両に\t対して\t非常に\t効果的。";"高\t爆\t彈\t對\t輕\t裝\t甲\t載\t具\t與\t敞\t篷\t載\t具\t絕\t佳\t的\t毀\t傷\t效\t果。";;
"loading/tank/tip25";"A heavy machine gun can disable a track, and even penetrate lightly armoured targets.";"Une mitrailleuse lourde peut casser une chenille ou endommager une cible légèrement blindée.";"Una mitragliatrice pesante può disabilitare un cingolo o addirittura penetrare un bersaglio con blindatura leggera.";"Ein schweres Maschinengewehr kann eine Gleiskette zerstören oder ein leicht gepanzertes Ziel beschädigen.";"Una ametralladora pesada puede inutilizar una oruga e incluso penetrar objetivos ligeramente blindados.";"Крупнокалиберный пулемет может сбить гусеницу или пробить легкобронированную цель.";"Важкий кулемет може знерухомити гусениці чи навіть пробити легкоброньовану ціль.";"Ciężki karabin maszynowy może zniszczyć gąsienice, a nawet przebić lekko opancerzony cel.";"Uma metralhadora pesada pode incapacitar uma lagarta e até mesmo penetrar alvos com pouca blindagem.";"Ağır makineli tüfekler paletleri parçalayabilir, hatta hafif zırhlı araçlara hasar bile verebilir.";"Těžký kulomet může shodit pás nebo poškodit lehce obrněný cíl.";"Ένα βαρύ πολυβόλο μπορεί να αχρηστεύσει μια ερπύστρια και να διαπεράσει ακόμη και ελαφρά θωρακισμένους στόχους.";"Senapan mesin berat bisa melumpuhkan roda rantai, dan bahkan menembus target yang menggunakan armor ringan.";"ปืนกลหนักสามารถปิดการติดตาม และทำได้แม้กระทั่งเจาะทะลุเป้าหมายที่หุ้มเกราะเบา";"중기관총으로는 적 장비의 무한궤도를 끊거나 경장갑 장비를 격파할 수도 있습니다.";"重\t机\t枪\t能\t轻\t易\t毁\t坏\t目\t标\t的\t履\t带，\t甚\t至\t轻\t松\t穿\t透\t部\t分\t轻\t装\t甲\t载\t具\t的\t防\t护。";"重機関銃は\t無限軌道を\t破壊するだけでなく、\t軽装甲の\t標的を\t貫通することもできる。";"重\t機\t槍\t能\t輕\t易\t毀\t壞\t目\t標\t的\t履\t帶，\t甚\t至\t輕\t鬆\t穿\t透\t部\t分\t輕\t裝\t甲\t載\t具\t的\t防\t護。";;
